Subscription ID,Duration,Type
37036,0 days 00:00:00.000000000,One Off
37037,7305 days 00:00:00.000000000,Yearly
37038,33 days 00:00:00.000000000,Daily
37041,48 days 00:00:00.000000000,Daily
37042,51 days 00:00:00.000000000,Daily
37043,26 days 00:00:00.000000000,Daily
37045,0 days 00:00:00.000000000,One Off
37047,0 days 00:00:00.000000000,One Off
37050,0 days 00:00:00.000000000,One Off
37051,55 days 00:00:00.000000000,Daily
37052,1703 days 00:00:00.000000000,Monthly
37053,0 days 00:00:00.000000000,One Off
37055,2192 days 00:00:00.000000000,Yearly
37057,3288 days 00:00:00.000000000,Yearly
37061,14 days 00:00:00.000000000,Daily
37063,20 days 00:00:00.000000000,Daily
37064,2435 days 00:00:00.000000000,Monthly
37065,2192 days 00:00:00.000000000,Yearly
37070,39 days 00:00:00.000000000,Daily
37071,851 days 00:00:00.000000000,Monthly
37078,18 days 00:00:00.000000000,Daily
37080,153 days 00:00:00.000000000,Daily
37081,0 days 00:00:00.000000000,One Off
37082,122 days 00:00:00.000000000,One Off
37083,2557 days 00:00:00.000000000,Yearly
37087,0 days 00:00:00.000000000,One Off
37089,0 days 00:00:00.000000000,One Off
37090,14245 days 00:00:00.000000000,Yearly
37091,9131 days 00:00:00.000000000,Yearly
37092,26 days 00:00:00.000000000,Daily
37094,0 days 00:00:00.000000000,One Off
37095,638 days 00:00:00.000000000,Monthly
37097,1126 days 00:00:00.000000000,Monthly
37100,9132 days 00:00:00.000000000,Yearly
37101,2253 days 00:00:00.000000000,Monthly
37104,41 days 00:00:00.000000000,Daily
37107,0 days 00:00:00.000000000,One Off
37109,15 days 00:00:00.000000000,Daily
37110,20 days 00:00:00.000000000,Daily
37112,0 days 00:00:00.000000000,One Off
37114,9496 days 00:00:00.000000000,Yearly
37115,1826 days 00:00:00.000000000,Monthly
37118,31 days 00:00:00.000000000,Daily
37123,1461 days 00:00:00.000000000,Yearly
37124,26 days 00:00:00.000000000,Daily
37126,10 days 00:00:00.000000000,Daily
37127,2647 days 00:00:00.000000000,Monthly
37130,183 days 00:00:00.000000000,Monthly
37131,5479 days 00:00:00.000000000,Yearly
37132,457 days 00:00:00.000000000,Monthly
37133,33 days 00:00:00.000000000,Daily
37134,32 days 00:00:00.000000000,Daily
37135,2434 days 00:00:00.000000000,Monthly
37136,41 days 00:00:00.000000000,Daily
37138,1248 days 00:00:00.000000000,Monthly
37139,1430 days 00:00:00.000000000,Monthly
37142,9 days 00:00:00.000000000,Daily
37146,46 days 00:00:00.000000000,Daily
37149,54 days 00:00:00.000000000,Daily
37150,47 days 00:00:00.000000000,Daily
37153,0 days 00:00:00.000000000,One Off
37154,35 days 00:00:00.000000000,Daily
37155,0 days 00:00:00.000000000,One Off
37156,0 days 00:00:00.000000000,One Off
37159,5114 days 00:00:00.000000000,Yearly
37160,9862 days 00:00:00.000000000,Yearly
37162,24 days 00:00:00.000000000,Daily
37163,2557 days 00:00:00.000000000,Yearly
37166,243 days 00:00:00.000000000,Monthly
37167,0 days 00:00:00.000000000,One Off
37168,0 days 00:00:00.000000000,One Off
37171,8766 days 00:00:00.000000000,Yearly
37173,8766 days 00:00:00.000000000,Yearly
37174,10227 days 00:00:00.000000000,Yearly
37175,46 days 00:00:00.000000000,Daily
37177,33 days 00:00:00.000000000,Daily
37180,3287 days 00:00:00.000000000,Yearly
37181,2526 days 00:00:00.000000000,Monthly
37182,1520 days 00:00:00.000000000,Monthly
37184,12053 days 00:00:00.000000000,Yearly
37187,3287 days 00:00:00.000000000,Yearly
37189,0 days 00:00:00.000000000,One Off
37190,0 days 00:00:00.000000000,One Off
37191,4748 days 00:00:00.000000000,Yearly
37192,9131 days 00:00:00.000000000,Yearly
37194,2223 days 00:00:00.000000000,Monthly
37195,3287 days 00:00:00.000000000,Yearly
37199,5844 days 00:00:00.000000000,Yearly
37200,92 days 00:00:00.000000000,Yearly
37202,2283 days 00:00:00.000000000,Monthly
37203,2618 days 00:00:00.000000000,Monthly
37205,15 days 00:00:00.000000000,Daily
37206,2343 days 00:00:00.000000000,Monthly
37211,6575 days 00:00:00.000000000,Yearly
37213,0 days 00:00:00.000000000,One Off
37215,2102 days 00:00:00.000000000,Monthly
37216,10227 days 00:00:00.000000000,Yearly
37222,20 days 00:00:00.000000000,Daily
37223,0 days 00:00:00.000000000,One Off
37224,35 days 00:00:00.000000000,Daily
37225,14 days 00:00:00.000000000,Daily
37231,3287 days 00:00:00.000000000,Yearly
37239,2192 days 00:00:00.000000000,Monthly
37240,911 days 00:00:00.000000000,Monthly
37242,11323 days 00:00:00.000000000,Yearly
37246,0 days 00:00:00.000000000,One Off
37247,12784 days 00:00:00.000000000,Yearly
37248,51 days 00:00:00.000000000,Daily
37251,30 days 00:00:00.000000000,Daily
37253,0 days 00:00:00.000000000,One Off
37255,549 days 00:00:00.000000000,Monthly
37259,3 days 00:00:00.000000000,Daily
37260,10227 days 00:00:00.000000000,Yearly
37263,43 days 00:00:00.000000000,Daily
37265,700 days 00:00:00.000000000,Monthly
37266,0 days 00:00:00.000000000,One Off
37267,0 days 00:00:00.000000000,One Off
37268,638 days 00:00:00.000000000,Monthly
37269,6574 days 00:00:00.000000000,Yearly
37271,546 days 00:00:00.000000000,Monthly
37272,13 days 00:00:00.000000000,Daily
37274,43 days 00:00:00.000000000,Daily
37276,1310 days 00:00:00.000000000,Monthly
37277,5114 days 00:00:00.000000000,Yearly
37279,2557 days 00:00:00.000000000,Yearly
37280,6209 days 00:00:00.000000000,Yearly
37283,609 days 00:00:00.000000000,Monthly
37284,9131 days 00:00:00.000000000,Yearly
37288,11 days 00:00:00.000000000,Daily
37289,18 days 00:00:00.000000000,Daily
37290,47 days 00:00:00.000000000,Daily
37292,670 days 00:00:00.000000000,Monthly
37293,3287 days 00:00:00.000000000,Yearly
37295,7671 days 00:00:00.000000000,Yearly
37296,884 days 00:00:00.000000000,Monthly
37298,37 days 00:00:00.000000000,Daily
37300,2192 days 00:00:00.000000000,Yearly
37301,0 days 00:00:00.000000000,One Off
37303,8401 days 00:00:00.000000000,Yearly
37307,8766 days 00:00:00.000000000,Yearly
37309,1705 days 00:00:00.000000000,Monthly
37312,22 days 00:00:00.000000000,Daily
37313,1614 days 00:00:00.000000000,Monthly
37317,335 days 00:00:00.000000000,Monthly
37319,47 days 00:00:00.000000000,Daily
37321,3287 days 00:00:00.000000000,Yearly
37323,5844 days 00:00:00.000000000,Yearly
37326,0 days 00:00:00.000000000,One Off
37327,0 days 00:00:00.000000000,One Off
37328,17 days 00:00:00.000000000,Daily
37329,2131 days 00:00:00.000000000,Monthly
37331,40 days 00:00:00.000000000,Daily
37333,1550 days 00:00:00.000000000,Monthly
37336,1613 days 00:00:00.000000000,Monthly
37337,2434 days 00:00:00.000000000,Monthly
37340,517 days 00:00:00.000000000,Monthly
37344,18 days 00:00:00.000000000,Daily
37345,0 days 00:00:00.000000000,One Off
37346,27 days 00:00:00.000000000,Daily
37349,0 days 00:00:00.000000000,One Off
37350,6575 days 00:00:00.000000000,Yearly
37351,33 days 00:00:00.000000000,Daily
37353,1796 days 00:00:00.000000000,Monthly
37355,0 days 00:00:00.000000000,One Off
37356,5113 days 00:00:00.000000000,Yearly
37357,6 days 00:00:00.000000000,Daily
37358,1308 days 00:00:00.000000000,Monthly
37360,40 days 00:00:00.000000000,Daily
37362,153 days 00:00:00.000000000,Daily
37363,2192 days 00:00:00.000000000,Yearly
37364,8036 days 00:00:00.000000000,Yearly
37366,5844 days 00:00:00.000000000,Yearly
37368,1095 days 00:00:00.000000000,Yearly
37373,0 days 00:00:00.000000000,One Off
37374,0 days 00:00:00.000000000,One Off
37379,28 days 00:00:00.000000000,Daily
37380,642 days 00:00:00.000000000,Monthly
37381,2191 days 00:00:00.000000000,Yearly
37382,52 days 00:00:00.000000000,Daily
37383,669 days 00:00:00.000000000,Monthly
37385,2526 days 00:00:00.000000000,Monthly
37387,1004 days 00:00:00.000000000,Monthly
37388,46 days 00:00:00.000000000,Daily
37389,8401 days 00:00:00.000000000,Yearly
37390,10227 days 00:00:00.000000000,Yearly
37392,6210 days 00:00:00.000000000,Yearly
37397,27 days 00:00:00.000000000,Daily
37398,7305 days 00:00:00.000000000,Yearly
37400,1095 days 00:00:00.000000000,Monthly
37401,334 days 00:00:00.000000000,Monthly
37402,489 days 00:00:00.000000000,Monthly
37403,0 days 00:00:00.000000000,One Off
37405,0 days 00:00:00.000000000,One Off
37410,0 days 00:00:00.000000000,One Off
37412,0 days 00:00:00.000000000,One Off
37413,1430 days 00:00:00.000000000,Monthly
37414,12783 days 00:00:00.000000000,Yearly
37416,1400 days 00:00:00.000000000,Monthly
37418,7670 days 00:00:00.000000000,Yearly
37419,2071 days 00:00:00.000000000,Monthly
37420,2345 days 00:00:00.000000000,Monthly
37422,181 days 00:00:00.000000000,Monthly
37423,0 days 00:00:00.000000000,One Off
37426,1126 days 00:00:00.000000000,Monthly
37428,19 days 00:00:00.000000000,Daily
37433,2283 days 00:00:00.000000000,Monthly
37435,10957 days 00:00:00.000000000,Yearly
37441,853 days 00:00:00.000000000,Monthly
37443,1885 days 00:00:00.000000000,Monthly
37444,9 days 00:00:00.000000000,Daily
37445,18 days 00:00:00.000000000,Daily
37448,6 days 00:00:00.000000000,Daily
37450,9862 days 00:00:00.000000000,Yearly
37453,2315 days 00:00:00.000000000,Monthly
37454,731 days 00:00:00.000000000,Monthly
37456,245 days 00:00:00.000000000,Monthly
37458,6939 days 00:00:00.000000000,Yearly
37459,6940 days 00:00:00.000000000,Yearly
37460,27 days 00:00:00.000000000,Daily
37462,10 days 00:00:00.000000000,Daily
37463,9497 days 00:00:00.000000000,Yearly
37468,1855 days 00:00:00.000000000,Monthly
37471,3652 days 00:00:00.000000000,Yearly
37472,1857 days 00:00:00.000000000,Monthly
37473,2220 days 00:00:00.000000000,Monthly
37476,1673 days 00:00:00.000000000,Monthly
37477,2557 days 00:00:00.000000000,Yearly
37478,1796 days 00:00:00.000000000,Monthly
37480,92 days 00:00:00.000000000,Monthly
37483,14610 days 00:00:00.000000000,Yearly
37484,35 days 00:00:00.000000000,Daily
37487,6574 days 00:00:00.000000000,Yearly
37488,30 days 00:00:00.000000000,Daily
37490,5 days 00:00:00.000000000,Daily
37491,2557 days 00:00:00.000000000,Yearly
37493,0 days 00:00:00.000000000,One Off
37494,2407 days 00:00:00.000000000,Monthly
37495,1675 days 00:00:00.000000000,Monthly
37499,47 days 00:00:00.000000000,Daily
37500,54 days 00:00:00.000000000,Daily
37502,0 days 00:00:00.000000000,One Off
37507,212 days 00:00:00.000000000,One Off
37508,0 days 00:00:00.000000000,One Off
37510,5 days 00:00:00.000000000,Daily
37513,44 days 00:00:00.000000000,Daily
37515,1522 days 00:00:00.000000000,Monthly
37516,1399 days 00:00:00.000000000,Monthly
37517,15 days 00:00:00.000000000,Daily
37523,397 days 00:00:00.000000000,Monthly
37524,0 days 00:00:00.000000000,One Off
37529,92 days 00:00:00.000000000,One Off
37531,2557 days 00:00:00.000000000,Yearly
37534,2069 days 00:00:00.000000000,Monthly
37535,3653 days 00:00:00.000000000,Yearly
37536,1492 days 00:00:00.000000000,Monthly
37537,0 days 00:00:00.000000000,One Off
37540,2922 days 00:00:00.000000000,Yearly
37541,1918 days 00:00:00.000000000,Monthly
37542,2223 days 00:00:00.000000000,Monthly
37543,489 days 00:00:00.000000000,Monthly
37544,0 days 00:00:00.000000000,One Off
37545,9131 days 00:00:00.000000000,Yearly
37548,0 days 00:00:00.000000000,One Off
37549,10227 days 00:00:00.000000000,Yearly
37550,25 days 00:00:00.000000000,Daily
37551,1249 days 00:00:00.000000000,Monthly
37553,0 days 00:00:00.000000000,One Off
37555,0 days 00:00:00.000000000,One Off
37559,1857 days 00:00:00.000000000,Monthly
37560,1826 days 00:00:00.000000000,Yearly
37561,25 days 00:00:00.000000000,Daily
37563,1402 days 00:00:00.000000000,Monthly
37564,730 days 00:00:00.000000000,Monthly
37567,30 days 00:00:00.000000000,Daily
37568,42 days 00:00:00.000000000,Daily
37569,9496 days 00:00:00.000000000,Yearly
37570,0 days 00:00:00.000000000,One Off
37575,0 days 00:00:00.000000000,One Off
37579,1826 days 00:00:00.000000000,Yearly
37582,8 days 00:00:00.000000000,Daily
37583,10 days 00:00:00.000000000,Daily
37584,2404 days 00:00:00.000000000,Monthly
37586,8036 days 00:00:00.000000000,Yearly
37588,153 days 00:00:00.000000000,Yearly
37590,1645 days 00:00:00.000000000,Monthly
37592,1550 days 00:00:00.000000000,Monthly
37596,1673 days 00:00:00.000000000,Monthly
37597,1461 days 00:00:00.000000000,Yearly
37602,18 days 00:00:00.000000000,Daily
37603,853 days 00:00:00.000000000,Monthly
37604,1461 days 00:00:00.000000000,Yearly
37606,2922 days 00:00:00.000000000,Yearly
37608,6 days 00:00:00.000000000,Daily
37610,607 days 00:00:00.000000000,Monthly
37613,45 days 00:00:00.000000000,Daily
37618,8401 days 00:00:00.000000000,Yearly
37620,33 days 00:00:00.000000000,Daily
37621,51 days 00:00:00.000000000,Daily
37623,10592 days 00:00:00.000000000,Yearly
37624,2922 days 00:00:00.000000000,Yearly
37625,2679 days 00:00:00.000000000,Monthly
37626,5114 days 00:00:00.000000000,Yearly
37630,0 days 00:00:00.000000000,One Off
37631,0 days 00:00:00.000000000,One Off
37633,1372 days 00:00:00.000000000,Monthly
37634,0 days 00:00:00.000000000,One Off
37635,0 days 00:00:00.000000000,One Off
37636,0 days 00:00:00.000000000,One Off
37639,0 days 00:00:00.000000000,One Off
37640,2648 days 00:00:00.000000000,Monthly
37644,0 days 00:00:00.000000000,One Off
37651,8035 days 00:00:00.000000000,Yearly
37653,6209 days 00:00:00.000000000,Yearly
37658,0 days 00:00:00.000000000,One Off
37660,1797 days 00:00:00.000000000,Monthly
37664,0 days 00:00:00.000000000,One Off
37667,17 days 00:00:00.000000000,Daily
37670,1764 days 00:00:00.000000000,Monthly
37672,212 days 00:00:00.000000000,Monthly
37674,8766 days 00:00:00.000000000,Yearly
37675,0 days 00:00:00.000000000,One Off
37678,3 days 00:00:00.000000000,Daily
37680,2222 days 00:00:00.000000000,Monthly
37683,42 days 00:00:00.000000000,Daily
37689,2160 days 00:00:00.000000000,Monthly
37692,51 days 00:00:00.000000000,Daily
37694,3287 days 00:00:00.000000000,Yearly
37697,33 days 00:00:00.000000000,Daily
37698,5114 days 00:00:00.000000000,Yearly
37699,0 days 00:00:00.000000000,One Off
37700,4748 days 00:00:00.000000000,Yearly
37702,2617 days 00:00:00.000000000,Monthly
37707,1705 days 00:00:00.000000000,Monthly
37711,2922 days 00:00:00.000000000,Yearly
37712,26 days 00:00:00.000000000,Daily
37720,1124 days 00:00:00.000000000,Monthly
37721,6574 days 00:00:00.000000000,Yearly
37723,1826 days 00:00:00.000000000,Yearly
37726,578 days 00:00:00.000000000,Monthly
37727,4749 days 00:00:00.000000000,Yearly
37728,10957 days 00:00:00.000000000,Yearly
37730,0 days 00:00:00.000000000,One Off
37731,1947 days 00:00:00.000000000,Monthly
37732,1948 days 00:00:00.000000000,Monthly
37734,2741 days 00:00:00.000000000,Monthly
37736,1249 days 00:00:00.000000000,Monthly
37737,44 days 00:00:00.000000000,Daily
37738,24 days 00:00:00.000000000,Daily
37739,760 days 00:00:00.000000000,Monthly
37742,37 days 00:00:00.000000000,Daily
37743,0 days 00:00:00.000000000,One Off
37744,0 days 00:00:00.000000000,One Off
37746,2680 days 00:00:00.000000000,Monthly
37747,2405 days 00:00:00.000000000,Monthly
37748,1857 days 00:00:00.000000000,Monthly
37752,1706 days 00:00:00.000000000,Monthly
37756,7305 days 00:00:00.000000000,Yearly
37757,11688 days 00:00:00.000000000,Yearly
37759,2161 days 00:00:00.000000000,Monthly
37760,22 days 00:00:00.000000000,Daily
37761,10957 days 00:00:00.000000000,Yearly
37762,8036 days 00:00:00.000000000,Yearly
37765,10958 days 00:00:00.000000000,Yearly
37767,4383 days 00:00:00.000000000,Yearly
37770,5 days 00:00:00.000000000,Daily
37771,6210 days 00:00:00.000000000,Yearly
37772,0 days 00:00:00.000000000,One Off
37774,7671 days 00:00:00.000000000,Yearly
37779,19 days 00:00:00.000000000,Daily
37780,25 days 00:00:00.000000000,Daily
37782,245 days 00:00:00.000000000,Monthly
37784,1826 days 00:00:00.000000000,Yearly
37786,0 days 00:00:00.000000000,One Off
37787,4018 days 00:00:00.000000000,Yearly
37788,2131 days 00:00:00.000000000,Monthly
37789,55 days 00:00:00.000000000,Daily
37793,15 days 00:00:00.000000000,Daily
37794,0 days 00:00:00.000000000,One Off
37798,1582 days 00:00:00.000000000,Monthly
37799,51 days 00:00:00.000000000,Daily
37800,0 days 00:00:00.000000000,One Off
37801,5478 days 00:00:00.000000000,Yearly
37802,91 days 00:00:00.000000000,Yearly
37803,761 days 00:00:00.000000000,Monthly
37804,0 days 00:00:00.000000000,One Off
37806,0 days 00:00:00.000000000,One Off
37807,41 days 00:00:00.000000000,Daily
37808,8401 days 00:00:00.000000000,Yearly
37809,5844 days 00:00:00.000000000,Yearly
37810,1247 days 00:00:00.000000000,Monthly
37811,32 days 00:00:00.000000000,Daily
37813,13879 days 00:00:00.000000000,Yearly
37815,4 days 00:00:00.000000000,Daily
37816,1369 days 00:00:00.000000000,Monthly
37817,518 days 00:00:00.000000000,Monthly
37819,2191 days 00:00:00.000000000,Yearly
37821,2068 days 00:00:00.000000000,Monthly
37825,10592 days 00:00:00.000000000,Yearly
37826,487 days 00:00:00.000000000,Monthly
37827,4748 days 00:00:00.000000000,Yearly
37828,12784 days 00:00:00.000000000,Yearly
37829,54 days 00:00:00.000000000,Daily
37831,3 days 00:00:00.000000000,Daily
37833,8035 days 00:00:00.000000000,Yearly
37834,90 days 00:00:00.000000000,Yearly
37835,4 days 00:00:00.000000000,Daily
37836,4017 days 00:00:00.000000000,Yearly
37838,183 days 00:00:00.000000000,Yearly
37839,40 days 00:00:00.000000000,Daily
37841,3 days 00:00:00.000000000,Daily
37844,8401 days 00:00:00.000000000,Yearly
37845,8035 days 00:00:00.000000000,Yearly
37847,1522 days 00:00:00.000000000,Monthly
37853,212 days 00:00:00.000000000,Monthly
37855,13514 days 00:00:00.000000000,Yearly
37857,0 days 00:00:00.000000000,One Off
37860,0 days 00:00:00.000000000,One Off
37862,0 days 00:00:00.000000000,One Off
37865,427 days 00:00:00.000000000,Monthly
37867,0 days 00:00:00.000000000,One Off
37868,38 days 00:00:00.000000000,Daily
37869,12053 days 00:00:00.000000000,Yearly
37872,49 days 00:00:00.000000000,Daily
37873,13879 days 00:00:00.000000000,Yearly
37874,1126 days 00:00:00.000000000,Monthly
37876,6940 days 00:00:00.000000000,Yearly
37877,21 days 00:00:00.000000000,Daily
37881,2465 days 00:00:00.000000000,Monthly
37882,6574 days 00:00:00.000000000,Yearly
37883,2495 days 00:00:00.000000000,Monthly
37884,212 days 00:00:00.000000000,Monthly
37885,22 days 00:00:00.000000000,Daily
37887,0 days 00:00:00.000000000,One Off
37888,12 days 00:00:00.000000000,Daily
37890,2557 days 00:00:00.000000000,Yearly
37892,8766 days 00:00:00.000000000,Yearly
37895,2618 days 00:00:00.000000000,Monthly
37896,21 days 00:00:00.000000000,Daily
37897,42 days 00:00:00.000000000,Daily
37898,8 days 00:00:00.000000000,Daily
37904,2556 days 00:00:00.000000000,Yearly
37906,426 days 00:00:00.000000000,Monthly
37907,10957 days 00:00:00.000000000,Yearly
37908,30 days 00:00:00.000000000,Daily
37911,8036 days 00:00:00.000000000,Yearly
37912,9861 days 00:00:00.000000000,Yearly
37913,488 days 00:00:00.000000000,Monthly
37914,9 days 00:00:00.000000000,Daily
37917,39 days 00:00:00.000000000,Daily
37920,0 days 00:00:00.000000000,One Off
37923,11323 days 00:00:00.000000000,Yearly
37924,4018 days 00:00:00.000000000,Yearly
37926,35 days 00:00:00.000000000,Daily
37927,0 days 00:00:00.000000000,One Off
37931,2466 days 00:00:00.000000000,Monthly
37934,34 days 00:00:00.000000000,Daily
37935,17 days 00:00:00.000000000,Daily
37940,8035 days 00:00:00.000000000,Yearly
37941,0 days 00:00:00.000000000,One Off
37942,42 days 00:00:00.000000000,Daily
37944,19 days 00:00:00.000000000,Daily
